user_id,channel,record_datetime_utc,record_datetime_sast,month_sast,duration_hhmmss,gender,age,province,race,age_group,time_of_day,seconds_viewed,hours_viewed
810205,CNN,2016-02-10T05:42:00.000Z,2016-02-10T07:42:00.000Z,2016-02,1899-12-31T00:00:00.000Z,male,31,Gauteng,indian_asian,youth,Morning,0,0.00
810205,Supersport Live Events,2016-02-04T15:50:00.000Z,2016-02-04T17:50:00.000Z,2016-02,1899-12-31T00:00:48.000Z,male,31,Gauteng,indian_asian,youth,Evening,48,0.01
810205,SuperSport Blitz,2016-02-17T13:04:00.000Z,2016-02-17T15:04:00.000Z,2016-02,1899-12-31T00:01:10.000Z,male,31,Gauteng,indian_asian,youth,Afternoon,70,0.02
810205,Africa Magic,2016-02-28T20:12:00.000Z,2016-02-28T22:12:00.000Z,2016-02,1899-12-31T00:00:21.000Z,male,31,Gauteng,indian_asian,youth,Night,21,0.01
810205,Supersport Live Events,2016-03-24T10:15:00.000Z,2016-03-24T12:15:00.000Z,2016-03,1899-12-31T01:33:12.000Z,male,31,Gauteng,indian_asian,youth,Afternoon,5592,1.55
641737,Supersport Live Events,2016-01-14T12:36:00.000Z,2016-01-14T14:36:00.000Z,2016-01,1899-12-31T00:02:42.000Z,male,22,Kwazulu Natal,indian_asian,youth,Afternoon,162,0.05
641737,Cartoon Network,2016-01-14T12:45:00.000Z,2016-01-14T14:45:00.000Z,2016-01,1899-12-31T00:00:20.000Z,male,22,Kwazulu Natal,indian_asian,youth,Afternoon,20,0.01
820014,ICC Cricket World Cup 2011,2016-03-20T08:35:00.000Z,2016-03-20T10:35:00.000Z,2016-03,1899-12-31T00:01:14.000Z,male,32,Limpopo,indian_asian,youth,Morning,74,0.02
820014,ICC Cricket World Cup 2011,2016-03-20T09:36:00.000Z,2016-03-20T11:36:00.000Z,2016-03,1899-12-31T00:04:08.000Z,male,32,Limpopo,indian_asian,youth,Morning,248,0.07
820014,ICC Cricket World Cup 2011,2016-03-09T11:51:00.000Z,2016-03-09T13:51:00.000Z,2016-03,1899-12-31T03:01:14.000Z,male,32,Limpopo,indian_asian,youth,Afternoon,10874,3.02
820014,ICC Cricket World Cup 2011,2016-03-30T08:03:00.000Z,2016-03-30T10:03:00.000Z,2016-03,1899-12-31T00:01:18.000Z,male,32,Limpopo,indian_asian,youth,Morning,78,0.02
636140,Cartoon Network,2016-01-28T18:10:00.000Z,2016-01-28T20:10:00.000Z,2016-01,1899-12-31T00:09:52.000Z,male,37,Western Cape,None,adults,Evening,592,0.16
636140,Boomerang,2016-01-26T14:09:00.000Z,2016-01-26T16:09:00.000Z,2016-01,1899-12-31T00:07:28.000Z,male,37,Western Cape,None,adults,Afternoon,448,0.12
807432,Africa Magic,2016-01-07T19:52:00.000Z,2016-01-07T21:52:00.000Z,2016-01,1899-12-31T00:31:54.000Z,male,28,Gauteng,black,youth,Night,1914,0.53
807432,Trace TV,2016-01-05T21:52:00.000Z,2016-01-05T23:52:00.000Z,2016-01,1899-12-31T00:00:36.000Z,male,28,Gauteng,black,youth,Night,36,0.01
941041,ICC Cricket World Cup 2011,2016-03-30T13:31:00.000Z,2016-03-30T15:31:00.000Z,2016-03,1899-12-31T00:00:04.000Z,male,38,Eastern Cape,indian_asian,adults,Afternoon,4,0.00
2370632,SuperSport Blitz,2016-03-13T12:30:00.000Z,2016-03-13T14:30:00.000Z,2016-03,1899-12-31T00:00:00.000Z,male,52,Limpopo,indian_asian,adults,Afternoon,0,0.00
2370632,SuperSport Blitz,2016-03-19T18:52:00.000Z,2016-03-19T20:52:00.000Z,2016-03,1899-12-31T00:01:36.000Z,male,52,Limpopo,indian_asian,adults,Evening,96,0.03
2370632,ICC Cricket World Cup 2011,2016-03-20T12:09:00.000Z,2016-03-20T14:09:00.000Z,2016-03,1899-12-31T00:06:28.000Z,male,52,Limpopo,indian_asian,adults,Afternoon,388,0.11
928030,ICC Cricket World Cup 2011,2016-03-30T08:56:00.000Z,2016-03-30T10:56:00.000Z,2016-03,1899-12-31T00:04:34.000Z,male,15,Gauteng,indian_asian,children,Morning,274,0.08
810210,Africa Magic,2016-02-16T13:09:00.000Z,2016-02-16T15:09:00.000Z,2016-02,1899-12-31T00:00:39.000Z,male,42,Mpumalanga,black,adults,Afternoon,39,0.01
803034,Trace TV,2016-03-04T17:32:00.000Z,2016-03-04T19:32:00.000Z,2016-03,1899-12-31T00:01:00.000Z,None,0,None,None,children,Evening,60,0.02
803034,E! Entertainment,2016-03-05T05:13:00.000Z,2016-03-05T07:13:00.000Z,2016-03,1899-12-31T00:04:12.000Z,None,0,None,None,children,Morning,252,0.07
785792,Vuzu,2016-02-11T14:46:00.000Z,2016-02-11T16:46:00.000Z,2016-02,1899-12-31T00:00:00.000Z,female,34,North West,black,youth,Afternoon,0,0.00
941046,Channel O,2016-01-07T13:43:00.000Z,2016-01-07T15:43:00.000Z,2016-01,1899-12-31T00:09:54.000Z,male,18,Limpopo,black,youth,Afternoon,594,0.17
941046,Cartoon Network,2016-01-03T20:32:00.000Z,2016-01-03T22:32:00.000Z,2016-01,1899-12-31T00:01:03.000Z,male,18,Limpopo,black,youth,Night,63,0.02
603910,M-Net,2016-01-07T10:30:00.000Z,2016-01-07T12:30:00.000Z,2016-01,1899-12-31T00:00:21.000Z,male,38,Gauteng,black,adults,Afternoon,21,0.01
931483,ICC Cricket World Cup 2011,2016-03-30T16:48:00.000Z,2016-03-30T18:48:00.000Z,2016-03,1899-12-31T00:06:56.000Z,male,34,Limpopo,indian_asian,youth,Evening,416,0.12
907037,kykNET,2016-03-23T07:06:00.000Z,2016-03-23T09:06:00.000Z,2016-03,1899-12-31T00:00:15.000Z,male,32,Gauteng,indian_asian,youth,Morning,15,0.00
907037,CNN,2016-03-23T07:10:00.000Z,2016-03-23T09:10:00.000Z,2016-03,1899-12-31T00:00:05.000Z,male,32,Gauteng,indian_asian,youth,Morning,5,0.00
772998,Boomerang,2016-02-05T17:53:00.000Z,2016-02-05T19:53:00.000Z,2016-02,1899-12-31T00:02:03.000Z,male,21,Mpumalanga,white,youth,Evening,123,0.03
772998,Boomerang,2016-02-11T14:27:00.000Z,2016-02-11T16:27:00.000Z,2016-02,1899-12-31T00:00:08.000Z,male,21,Mpumalanga,white,youth,Afternoon,8,0.00
772998,Cartoon Network,2016-02-11T19:34:00.000Z,2016-02-11T21:34:00.000Z,2016-02,1899-12-31T00:00:38.000Z,male,21,Mpumalanga,white,youth,Night,38,0.01
821877,ICC Cricket World Cup 2011,2016-02-27T08:09:00.000Z,2016-02-27T10:09:00.000Z,2016-02,1899-12-31T00:00:12.000Z,male,28,Gauteng,black,youth,Morning,12,0.00
787182,SuperSport Blitz,2016-02-10T20:23:00.000Z,2016-02-10T22:23:00.000Z,2016-02,1899-12-31T00:01:36.000Z,male,46,Gauteng,white,adults,Night,96,0.03
821878,ICC Cricket World Cup 2011,2016-02-26T11:14:00.000Z,2016-02-26T13:14:00.000Z,2016-02,1899-12-31T00:00:00.000Z,male,27,Gauteng,white,youth,Afternoon,0,0.00
821878,ICC Cricket World Cup 2011,2016-03-03T04:11:00.000Z,2016-03-03T06:11:00.000Z,2016-03,1899-12-31T00:01:14.000Z,male,27,Gauteng,white,youth,Morning,74,0.02
183425,Africa Magic,2016-01-02T09:57:00.000Z,2016-01-02T11:57:00.000Z,2016-01,1899-12-31T00:00:54.000Z,male,35,Mpumalanga,black,youth,Morning,54,0.02
598432,ICC Cricket World Cup 2011,2016-03-25T14:19:00.000Z,2016-03-25T16:19:00.000Z,2016-03,1899-12-31T00:00:00.000Z,None,0,None,None,children,Afternoon,0,0.00
821879,Supersport Live Events,2016-03-18T08:18:00.000Z,2016-03-18T10:18:00.000Z,2016-03,1899-12-31T00:13:30.000Z,male,30,Western Cape,coloured,youth,Morning,810,0.23
821879,Supersport Live Events,2016-03-18T11:42:00.000Z,2016-03-18T13:42:00.000Z,2016-03,1899-12-31T00:01:24.000Z,male,30,Western Cape,coloured,youth,Afternoon,84,0.02
821879,ICC Cricket World Cup 2011,2016-02-27T11:07:00.000Z,2016-02-27T13:07:00.000Z,2016-02,1899-12-31T03:02:30.000Z,male,30,Western Cape,coloured,youth,Afternoon,10950,3.04
821879,ICC Cricket World Cup 2011,2016-03-01T11:05:00.000Z,2016-03-01T13:05:00.000Z,2016-03,1899-12-31T00:00:00.000Z,male,30,Western Cape,coloured,youth,Afternoon,0,0.00
804771,E! Entertainment,2016-02-21T12:29:00.000Z,2016-02-21T14:29:00.000Z,2016-02,1899-12-31T00:01:00.000Z,male,35,Gauteng,white,youth,Afternoon,60,0.02
810215,Boomerang,2016-01-18T13:05:00.000Z,2016-01-18T15:05:00.000Z,2016-01,1899-12-31T00:10:43.000Z,male,41,Mpumalanga,black,adults,Afternoon,643,0.18
810215,Cartoon Network,2016-01-15T11:24:00.000Z,2016-01-15T13:24:00.000Z,2016-01,1899-12-31T00:07:02.000Z,male,41,Mpumalanga,black,adults,Afternoon,422,0.12
810215,SuperSport Blitz,2016-01-30T05:49:00.000Z,2016-01-30T07:49:00.000Z,2016-01,1899-12-31T00:02:34.000Z,male,41,Mpumalanga,black,adults,Morning,154,0.04
810215,SuperSport Blitz,2016-02-23T13:19:00.000Z,2016-02-23T15:19:00.000Z,2016-02,1899-12-31T00:00:12.000Z,male,41,Mpumalanga,black,adults,Afternoon,12,0.00
2370645,SuperSport Blitz,2016-02-14T09:44:00.000Z,2016-02-14T11:44:00.000Z,2016-02,1899-12-31T00:18:40.000Z,male,24,North West,black,youth,Morning,1120,0.31
941048,Supersport Live Events,2016-03-26T13:29:00.000Z,2016-03-26T15:29:00.000Z,2016-03,1899-12-31T00:03:14.000Z,male,45,Gauteng,white,adults,Afternoon,194,0.05
1108535,Trace TV,2016-03-14T15:20:00.000Z,2016-03-14T17:20:00.000Z,2016-03,1899-12-31T00:00:39.000Z,male,34,North West,None,youth,Evening,39,0.01
1108535,SuperSport Blitz,2016-03-12T10:36:00.000Z,2016-03-12T12:36:00.000Z,2016-03,1899-12-31T00:05:56.000Z,male,34,North West,None,youth,Afternoon,356,0.10
1108535,CNN,2016-03-16T01:08:00.000Z,2016-03-16T03:08:00.000Z,2016-03,1899-12-31T00:00:46.000Z,male,34,North West,None,youth,Night,46,0.01
1108535,Africa Magic,2016-03-28T08:33:00.000Z,2016-03-28T10:33:00.000Z,2016-03,1899-12-31T00:01:37.000Z,male,34,North West,None,youth,Morning,97,0.03
860858,SuperSport Blitz,2016-03-05T17:24:00.000Z,2016-03-05T19:24:00.000Z,2016-03,1899-12-31T00:03:20.000Z,male,34,Limpopo,black,youth,Evening,200,0.06
773002,Cartoon Network,2016-02-09T10:53:00.000Z,2016-02-09T12:53:00.000Z,2016-02,1899-12-31T00:02:07.000Z,male,25,Gauteng,black,youth,Afternoon,127,0.04
773002,Trace TV,2016-02-09T06:29:00.000Z,2016-02-09T08:29:00.000Z,2016-02,1899-12-31T00:01:21.000Z,male,25,Gauteng,black,youth,Morning,81,0.02
773002,Channel O,2016-02-09T07:14:00.000Z,2016-02-09T09:14:00.000Z,2016-02,1899-12-31T00:04:03.000Z,male,25,Gauteng,black,youth,Morning,243,0.07
773002,kykNET,2016-02-03T17:33:00.000Z,2016-02-03T19:33:00.000Z,2016-02,1899-12-31T00:01:30.000Z,male,25,Gauteng,black,youth,Evening,90,0.03
773002,Boomerang,2016-02-03T17:40:00.000Z,2016-02-03T19:40:00.000Z,2016-02,1899-12-31T00:00:29.000Z,male,25,Gauteng,black,youth,Evening,29,0.01
773002,Cartoon Network,2016-02-03T18:20:00.000Z,2016-02-03T20:20:00.000Z,2016-02,1899-12-31T00:01:47.000Z,male,25,Gauteng,black,youth,Evening,107,0.03
773004,Trace TV,2016-02-21T05:22:00.000Z,2016-02-21T07:22:00.000Z,2016-02,1899-12-31T00:03:45.000Z,male,32,North West,black,youth,Morning,225,0.06
773004,Channel O,2016-03-02T13:21:00.000Z,2016-03-02T15:21:00.000Z,2016-03,1899-12-31T00:22:54.000Z,male,32,North West,black,youth,Afternoon,1374,0.38
773004,Channel O,2016-02-25T15:25:00.000Z,2016-02-25T17:25:00.000Z,2016-02,1899-12-31T00:00:33.000Z,male,32,North West,black,youth,Evening,33,0.01
773004,Africa Magic,2016-01-08T14:40:00.000Z,2016-01-08T16:40:00.000Z,2016-01,1899-12-31T00:00:02.000Z,male,32,North West,black,youth,Afternoon,2,0.00
773004,Trace TV,2016-01-23T05:00:00.000Z,2016-01-23T07:00:00.000Z,2016-01,1899-12-31T00:00:09.000Z,male,32,North West,black,youth,Morning,9,0.00
773004,Africa Magic,2016-01-28T15:10:00.000Z,2016-01-28T17:10:00.000Z,2016-01,1899-12-31T00:01:44.000Z,male,32,North West,black,youth,Evening,104,0.03
773004,Channel O,2016-01-26T17:04:00.000Z,2016-01-26T19:04:00.000Z,2016-01,1899-12-31T00:03:30.000Z,male,32,North West,black,youth,Evening,210,0.06
878832,Vuzu,2016-01-28T19:15:00.000Z,2016-01-28T21:15:00.000Z,2016-01,1899-12-31T00:00:00.000Z,female,34,Western Cape,white,youth,Night,0,0.00
765679,Africa Magic,2016-01-24T13:15:00.000Z,2016-01-24T15:15:00.000Z,2016-01,1899-12-31T00:00:06.500Z,male,42,North West,black,adults,Afternoon,6,0.00
765679,SawSee,2016-01-26T09:20:00.000Z,2016-01-26T11:20:00.000Z,2016-01,1899-12-31T00:00:00.000Z,male,42,North West,black,adults,Morning,0,0.00
765679,Cartoon Network,2016-01-30T06:17:00.000Z,2016-01-30T08:17:00.000Z,2016-01,1899-12-31T00:02:30.000Z,male,42,North West,black,adults,Morning,150,0.04
765679,Cartoon Network,2016-01-27T16:36:00.000Z,2016-01-27T18:36:00.000Z,2016-01,1899-12-31T00:01:20.000Z,male,42,North West,black,adults,Evening,80,0.02
808640,E! Entertainment,2016-02-25T06:05:00.000Z,2016-02-25T08:05:00.000Z,2016-02,1899-12-31T00:01:30.000Z,male,40,Gauteng,indian_asian,adults,Morning,90,0.03
893742,ICC Cricket World Cup 2011,2016-03-23T08:50:00.000Z,2016-03-23T10:50:00.000Z,2016-03,1899-12-31T00:12:48.000Z,male,71,Gauteng,indian_asian,pensioners,Morning,768,0.21
893742,SuperSport Blitz,2016-03-15T18:19:00.000Z,2016-03-15T20:19:00.000Z,2016-03,1899-12-31T00:16:58.000Z,male,71,Gauteng,indian_asian,pensioners,Evening,1018,0.28
893742,ICC Cricket World Cup 2011,2016-03-16T08:36:00.000Z,2016-03-16T10:36:00.000Z,2016-03,1899-12-31T00:06:00.000Z,male,71,Gauteng,indian_asian,pensioners,Morning,360,0.10
893742,Channel O,2016-03-16T09:33:00.000Z,2016-03-16T11:33:00.000Z,2016-03,1899-12-31T00:00:27.000Z,male,71,Gauteng,indian_asian,pensioners,Morning,27,0.01
2361547,ICC Cricket World Cup 2011,2016-03-07T12:12:00.000Z,2016-03-07T14:12:00.000Z,2016-03,1899-12-31T00:02:04.000Z,female,27,Gauteng,indian_asian,youth,Afternoon,124,0.03
2361547,SuperSport Blitz,2016-03-07T12:20:00.000Z,2016-03-07T14:20:00.000Z,2016-03,1899-12-31T00:07:42.000Z,female,27,Gauteng,indian_asian,youth,Afternoon,462,0.13
907060,ICC Cricket World Cup 2011,2016-03-30T11:23:00.000Z,2016-03-30T13:23:00.000Z,2016-03,1899-12-31T00:09:22.000Z,male,24,Gauteng,indian_asian,youth,Afternoon,562,0.16
907060,Trace TV,2016-03-26T22:05:00.000Z,2016-03-27T00:05:00.000Z,2016-03,1899-12-31T00:00:33.000Z,male,24,Gauteng,indian_asian,youth,Night,33,0.01
810224,Supersport Live Events,2016-02-16T19:56:00.000Z,2016-02-16T21:56:00.000Z,2016-02,1899-12-31T00:03:26.000Z,male,45,Gauteng,black,adults,Night,206,0.06
810224,Channel O,2016-01-20T10:49:00.000Z,2016-01-20T12:49:00.000Z,2016-01,1899-12-31T00:15:42.000Z,male,45,Gauteng,black,adults,Afternoon,942,0.26
810224,Africa Magic,2016-01-27T16:26:00.000Z,2016-01-27T18:26:00.000Z,2016-01,1899-12-31T00:02:17.000Z,male,45,Gauteng,black,adults,Evening,137,0.04
2021345,Vuzu,2016-03-08T10:33:00.000Z,2016-03-08T12:33:00.000Z,2016-03,1899-12-31T00:00:46.000Z,male,28,Western Cape,coloured,youth,Afternoon,46,0.01
2021345,Supersport Live Events,2016-03-05T21:24:00.000Z,2016-03-05T23:24:00.000Z,2016-03,1899-12-31T00:00:24.000Z,male,28,Western Cape,coloured,youth,Night,24,0.01
2021345,ICC Cricket World Cup 2011,2016-03-07T14:52:00.000Z,2016-03-07T16:52:00.000Z,2016-03,1899-12-31T00:00:56.000Z,male,28,Western Cape,coloured,youth,Afternoon,56,0.02
833128,Cartoon Network,2016-03-18T13:29:00.000Z,2016-03-18T15:29:00.000Z,2016-03,1899-12-31T00:04:04.000Z,male,30,Gauteng,black,youth,Afternoon,244,0.07
833128,Channel O,2016-03-12T05:41:00.000Z,2016-03-12T07:41:00.000Z,2016-03,1899-12-31T00:01:03.000Z,male,30,Gauteng,black,youth,Morning,63,0.02
833128,SawSee,2016-03-10T16:05:00.000Z,2016-03-10T18:05:00.000Z,2016-03,1899-12-31T00:06:05.000Z,male,30,Gauteng,black,youth,Evening,365,0.10
804782,DStv Events 1,2016-01-04T02:21:00.000Z,2016-01-04T04:21:00.000Z,2016-01,1899-12-31T00:01:15.000Z,male,32,Kwazulu Natal,indian_asian,youth,Night,75,0.02
893745,Cartoon Network,2016-03-11T17:19:00.000Z,2016-03-11T19:19:00.000Z,2016-03,1899-12-31T00:00:19.000Z,male,39,Mpumalanga,indian_asian,adults,Evening,19,0.01
893745,ICC Cricket World Cup 2011,2016-03-18T13:14:00.000Z,2016-03-18T15:14:00.000Z,2016-03,1899-12-31T00:11:28.000Z,male,39,Mpumalanga,indian_asian,adults,Afternoon,688,0.19
955342,ICC Cricket World Cup 2011,2016-03-27T14:43:00.000Z,2016-03-27T16:43:00.000Z,2016-03,1899-12-31T00:00:00.000Z,male,31,Gauteng,indian_asian,youth,Afternoon,0,0.00
810226,Cartoon Network,2016-01-11T07:23:00.000Z,2016-01-11T09:23:00.000Z,2016-01,1899-12-31T00:01:03.000Z,male,24,North West,black,youth,Morning,63,0.02
810226,Boomerang,2016-02-09T11:44:00.000Z,2016-02-09T13:44:00.000Z,2016-02,1899-12-31T00:00:34.000Z,male,24,North West,black,youth,Afternoon,34,0.01
773012,Supersport Live Events,2016-02-05T18:41:00.000Z,2016-02-05T20:41:00.000Z,2016-02,1899-12-31T00:07:22.000Z,male,45,Gauteng,black,adults,Evening,442,0.12
918892,CNN,2016-03-29T19:32:00.000Z,2016-03-29T21:32:00.000Z,2016-03,1899-12-31T00:01:01.000Z,male,27,Gauteng,indian_asian,youth,Night,61,0.02
893747,Supersport Live Events,2016-03-11T10:32:00.000Z,2016-03-11T12:32:00.000Z,2016-03,1899-12-31T00:00:12.000Z,male,38,Kwazulu Natal,white,adults,Afternoon,12,0.00
765684,Channel O,2016-01-19T12:11:00.000Z,2016-01-19T14:11:00.000Z,2016-01,1899-12-31T00:02:48.000Z,male,25,Gauteng,coloured,youth,Afternoon,168,0.05
765684,Supersport Live Events,2016-01-20T07:14:00.000Z,2016-01-20T09:14:00.000Z,2016-01,1899-12-31T00:06:36.000Z,male,25,Gauteng,coloured,youth,Morning,396,0.11
765684,Trace TV,2016-01-18T15:17:00.000Z,2016-01-18T17:17:00.000Z,2016-01,1899-12-31T00:04:42.000Z,male,25,Gauteng,coloured,youth,Evening,282,0.08
765684,CNN,2016-01-21T18:43:00.000Z,2016-01-21T20:43:00.000Z,2016-01,1899-12-31T00:00:27.000Z,male,25,Gauteng,coloured,youth,Evening,27,0.01
765684,Vuzu,2016-01-25T14:50:00.000Z,2016-01-25T16:50:00.000Z,2016-01,1899-12-31T00:00:39.000Z,male,25,Gauteng,coloured,youth,Afternoon,39,0.01
765684,SuperSport Blitz,2016-01-23T11:52:00.000Z,2016-01-23T13:52:00.000Z,2016-01,1899-12-31T00:11:38.000Z,male,25,Gauteng,coloured,youth,Afternoon,698,0.19
765684,Supersport Live Events,2016-01-29T19:39:00.000Z,2016-01-29T21:39:00.000Z,2016-01,1899-12-31T00:00:18.000Z,male,25,Gauteng,coloured,youth,Night,18,0.01
765684,Supersport Live Events,2016-01-21T05:39:00.000Z,2016-01-21T07:39:00.000Z,2016-01,1899-12-31T00:09:52.000Z,male,25,Gauteng,coloured,youth,Morning,592,0.16
765684,SuperSport Blitz,2016-01-23T14:12:00.000Z,2016-01-23T16:12:00.000Z,2016-01,1899-12-31T00:03:12.000Z,male,25,Gauteng,coloured,youth,Afternoon,192,0.05
810231,SuperSport Blitz,2016-02-22T17:49:00.000Z,2016-02-22T19:49:00.000Z,2016-02,1899-12-31T00:03:08.000Z,male,47,Gauteng,black,adults,Evening,188,0.05
941061,SawSee,2016-03-25T05:40:00.000Z,2016-03-25T07:40:00.000Z,2016-03,1899-12-31T00:07:17.000Z,male,45,North West,None,adults,Morning,437,0.12
821893,Supersport Live Events,2016-02-26T18:15:00.000Z,2016-02-26T20:15:00.000Z,2016-02,1899-12-31T00:00:22.000Z,male,33,Gauteng,white,youth,Evening,22,0.01
821893,Supersport Live Events,2016-02-25T09:17:00.000Z,2016-02-25T11:17:00.000Z,2016-02,1899-12-31T00:13:42.000Z,male,33,Gauteng,white,youth,Morning,822,0.23
821893,Supersport Live Events,2016-02-25T16:52:00.000Z,2016-02-25T18:52:00.000Z,2016-02,1899-12-31T00:00:32.000Z,male,33,Gauteng,white,youth,Evening,32,0.01
821893,Supersport Live Events,2016-02-25T10:09:00.000Z,2016-02-25T12:09:00.000Z,2016-02,1899-12-31T00:28:50.000Z,male,33,Gauteng,white,youth,Afternoon,1730,0.48
821893,SawSee,2016-02-25T10:45:00.000Z,2016-02-25T12:45:00.000Z,2016-02,1899-12-31T00:01:18.000Z,male,33,Gauteng,white,youth,Afternoon,78,0.02
821893,Supersport Live Events,2016-02-25T18:14:00.000Z,2016-02-25T20:14:00.000Z,2016-02,1899-12-31T00:02:22.000Z,male,33,Gauteng,white,youth,Evening,142,0.04
821893,Trace TV,2016-03-25T07:28:00.000Z,2016-03-25T09:28:00.000Z,2016-03,1899-12-31T00:00:42.000Z,male,33,Gauteng,white,youth,Morning,42,0.01
773014,Trace TV,2016-03-14T15:26:00.000Z,2016-03-14T17:26:00.000Z,2016-03,1899-12-31T00:03:09.000Z,male,19,Gauteng,black,youth,Evening,189,0.05
773014,Channel O,2016-03-11T19:50:00.000Z,2016-03-11T21:50:00.000Z,2016-03,1899-12-31T00:01:12.000Z,male,19,Gauteng,black,youth,Night,72,0.02
773014,Vuzu,2016-03-12T20:18:00.000Z,2016-03-12T22:18:00.000Z,2016-03,1899-12-31T00:01:04.000Z,male,19,Gauteng,black,youth,Night,64,0.02
773014,Trace TV,2016-03-09T15:46:00.000Z,2016-03-09T17:46:00.000Z,2016-03,1899-12-31T00:00:39.000Z,male,19,Gauteng,black,youth,Evening,39,0.01
773014,Channel O,2016-03-10T15:11:00.000Z,2016-03-10T17:11:00.000Z,2016-03,1899-12-31T00:10:57.000Z,male,19,Gauteng,black,youth,Evening,657,0.18
879990,ICC Cricket World Cup 2011,2016-03-18T13:55:00.000Z,2016-03-18T15:55:00.000Z,2016-03,1899-12-31T00:09:32.000Z,male,35,Limpopo,indian_asian,youth,Afternoon,572,0.16
773016,Channel O,2016-02-05T08:16:00.000Z,2016-02-05T10:16:00.000Z,2016-02,1899-12-31T00:03:27.000Z,male,45,Free State,black,adults,Morning,207,0.06
773016,Trace TV,2016-02-16T19:31:00.000Z,2016-02-16T21:31:00.000Z,2016-02,1899-12-31T00:02:03.000Z,male,45,Free State,black,adults,Night,123,0.03
773016,CNN,2016-02-04T06:28:00.000Z,2016-02-04T08:28:00.000Z,2016-02,1899-12-31T00:22:15.000Z,male,45,Free State,black,adults,Morning,1335,0.37
870195,Supersport Live Events,2016-03-05T16:51:00.000Z,2016-03-05T18:51:00.000Z,2016-03,1899-12-31T01:07:42.000Z,male,37,Gauteng,white,adults,Evening,4062,1.13
803047,Supersport Live Events,2016-03-19T06:04:00.000Z,2016-03-19T08:04:00.000Z,2016-03,1899-12-31T00:07:50.000Z,None,0,None,None,children,Morning,470,0.13
803047,Cartoon Network,2016-03-23T19:48:00.000Z,2016-03-23T21:48:00.000Z,2016-03,1899-12-31T00:06:31.000Z,None,0,None,None,children,Night,391,0.11
803047,Supersport Live Events,2016-03-20T16:18:00.000Z,2016-03-20T18:18:00.000Z,2016-03,1899-12-31T00:00:00.000Z,None,0,None,None,children,Evening,0,0.00
803047,ICC Cricket World Cup 2011,2016-03-20T12:19:00.000Z,2016-03-20T14:19:00.000Z,2016-03,1899-12-31T01:52:46.000Z,None,0,None,None,children,Afternoon,6766,1.88
902545,Supersport Live Events,2016-03-25T10:50:00.000Z,2016-03-25T12:50:00.000Z,2016-03,1899-12-31T00:01:28.000Z,male,29,Kwazulu Natal,white,youth,Afternoon,88,0.02
773017,SawSee,2016-02-02T05:57:00.000Z,2016-02-02T07:57:00.000Z,2016-02,1899-12-31T00:00:50.000Z,male,23,Gauteng,coloured,youth,Morning,50,0.01
773017,Trace TV,2016-01-31T09:12:00.000Z,2016-01-31T11:12:00.000Z,2016-01,1899-12-31T00:03:39.000Z,male,23,Gauteng,coloured,youth,Morning,219,0.06
773017,E! Entertainment,2016-01-31T18:55:00.000Z,2016-01-31T20:55:00.000Z,2016-01,1899-12-31T00:05:40.000Z,male,23,Gauteng,coloured,youth,Evening,340,0.09
773017,Channel O,2016-02-06T18:53:00.000Z,2016-02-06T20:53:00.000Z,2016-02,1899-12-31T00:03:21.000Z,male,23,Gauteng,coloured,youth,Evening,201,0.06
773017,Channel O,2016-02-06T19:04:00.000Z,2016-02-06T21:04:00.000Z,2016-02,1899-12-31T00:04:42.000Z,male,23,Gauteng,coloured,youth,Night,282,0.08
773017,Trace TV,2016-02-06T19:24:00.000Z,2016-02-06T21:24:00.000Z,2016-02,1899-12-31T00:00:09.000Z,male,23,Gauteng,coloured,youth,Night,9,0.00
773017,Trace TV,2016-02-03T16:33:00.000Z,2016-02-03T18:33:00.000Z,2016-02,1899-12-31T00:02:18.000Z,male,23,Gauteng,coloured,youth,Evening,138,0.04
601019,Cartoon Network,2016-01-02T01:10:00.000Z,2016-01-02T03:10:00.000Z,2016-01,1899-12-31T00:00:25.000Z,male,26,Eastern Cape,indian_asian,youth,Night,25,0.01
601019,E! Entertainment,2016-01-01T22:58:00.000Z,2016-01-02T00:58:00.000Z,2016-01,1899-12-31T00:01:08.000Z,male,26,Eastern Cape,indian_asian,youth,Night,68,0.02
601019,Trace TV,2016-01-02T18:39:00.000Z,2016-01-02T20:39:00.000Z,2016-01,1899-12-31T00:01:12.000Z,male,26,Eastern Cape,indian_asian,youth,Evening,72,0.02
601019,Vuzu,2016-01-02T01:23:00.000Z,2016-01-02T03:23:00.000Z,2016-01,1899-12-31T00:00:10.500Z,male,26,Eastern Cape,indian_asian,youth,Night,10,0.00
773020,Supersport Live Events,2016-01-29T19:08:00.000Z,2016-01-29T21:08:00.000Z,2016-01,1899-12-31T00:01:24.000Z,male,20,North West,black,youth,Night,84,0.02
773020,SuperSport Blitz,2016-01-08T16:32:00.000Z,2016-01-08T18:32:00.000Z,2016-01,1899-12-31T00:00:26.000Z,male,20,North West,black,youth,Evening,26,0.01
773020,Supersport Live Events,2016-02-06T17:35:00.000Z,2016-02-06T19:35:00.000Z,2016-02,1899-12-31T00:00:54.000Z,male,20,North West,black,youth,Evening,54,0.02
